station_id,latitude,longitude
SISV,-13.8967,-57.1037
SISW,-13.8228,-59.1628
SISX,-19.3772,-56.0562
SISY,-25.4513,-49.1438
SISZ,-8.5137,-49.3847
SITA,-15.7763,-42.1942
SITB,-23.0142,-53.7875
SITC,-13.1322,-55.4453
SITF,-22.3608,-55.7578
SITH,-12.1512,-45.8712
SITI,-17.015,-44.7913
SITL,-20.1672,-53.0708
SITM,-21.4175,-51.8945
SITR,-18.0997,-49.7372
SITS,-13.1303,-55.9822
SITT,-7.5942,-56.6995
SITU,-17.945,-50.3383
SITV,-18.545,-54.4595
SITX,-21.7903,-54.0838
SIUA,-30.1195,-50.8537
SIUB,-17.2753,-57.8967
SIUC,-15.1795,-45.225
SIUF,-10.1567,-53.7017
SIUG,-22.495,-51.9095
SIUH,-5.0492,-40.2342
SIUL,-30.8592,-51.7725
SIUM,-8.5562,-46.85
SIUO,-10.7212,-52.2813
SIUR,-19.6097,-53.4963
SIUS,-11.2138,-45.852
SIUU,-16.5178,-57.0412
SIUW,-12.0055,-41.3045
SIUY,-15.6872,-58.1113
SIUZ,-5.4537,-57.4547
SIVD,-19.0062,-55.0013
SIVF,-11.6505,-52.7367
SIVG,-11.8758,-55.4442
SIVJ,-19.4528,-43.8997
SIVK,-17.288,-55.8953
SIVN,-16.6,-43.7667
SIVO,-12.448,-51.7742
SIVP,-14.4408,-50.5358
SIVQ,-23.3147,-48.03
SIVR,-9.1662,-56.9155
SIVU,-20.423,-40.3325
SIVV,-16.9275,-56.233
SIVW,-24.71,-48.0238
SIVY,-11.6708,-52.0947
SIVZ,-29.1908,-56.5487
SIWA,-10.7488,-59.3687
SIWB,-23.1903,-55.2867
SIWC,-19.033,-48.307
SIWD,-9.0092,-46.1363
SIWE,-27.2122,-50.9562
SIWH,-18.4822,-47.2272
SIWK,-7.4345,-51.8197
SIWN,-17.8478,-49.5822
SIWO,-12.6825,-61.0888
SIWQ,-20.962,-53.0705
SIWR,-13.8008,-50.4903
SIWS,-16.1408,-58.5158
SIWT,-10.362,-50.6103
SIWU,-18.5187,-57.5983
SIWV,-22.9837,-43.377
SIWX,-13.9262,-58.8833
SIWY,-17.5128,-55.773
SIWZ,-19.4805,-56.4842
SIXA,-20.5317,-51.0917
SIXB,-11.6195,-56.5613
SIXD,-30.8445,-55.568
SIXE,-30.0503,-51.4437
SIXF,-20.993,-52.1705
SIXG,-18.0308,-47.4625
SIXI,-7.2103,-52.5697
SIXK,-23.1675,-54.2022
SIXL,-6.4162,-52.3805
SIXM,-15.6437,-55.99
SIXO,-13.9833,-59.6545
SIXR,-18.4022,-54.452
SIXT,-19.927,-55.6725
SIXU,-16.9258,-54.0713
SIXV,-18.1455,-53.3637
SIXX,-17.8925,-56.9975
SIXZ,-9.4463,-59.1992
SIYA,-12.7917,-60.1717
SIYD,-13.5467,-60.4183
SIYE,-20.8103,-48.2228
SIYF,-18.233,-52.2942
SIYH,-18.982,-55.2917
SIYI,-17.2638,-51.1517
SIYK,-17.4567,-48.2153
SIYM,-24.8817,-53.7547
SIYN,-7.7647,-37.597
SIYO,-17.2555,-51.3063
SIYR,-4.3172,-56.1092
SIYS,-6.2258,-48.252
SIYX,-21.3417,-57.8472
SIZA,-14.668,-54.5688
SIZC,-11.2737,-45.6138
SIZD,-27.288,-48.658
SIZF,-13.0612,-53.0037
SIZG,-12.6317,-57.2958
SIZH,-19.9963,-51.5142
SIZI,-17.6175,-47.527
SIZK,-14.875,-52.1103
SIZL,-22.7478,-49.8447
SIZN,-14.4642,-46.3047
SIZO,-14.1903,-51.6438
SIZP,-13.1562,-53.2503
SIZQ,-23.0367,-48.4412
SIZS,-13.5378,-53.4392
SIZU,-13.4358,-54.2767
SIZX,-11.2967,-57.5488
SJ22,-10.7642,-54.485
SJ27,-5.403,-57.168
SJ2K,-13.2017,-46.2392
SJ2W,3.1333,-61.0413
SJ36,-12.6228,-51.7658
SJ4N,-0.62,-54.4272
SJ4T,-15.688,-51.487
SJ4U,-11.8003,-57.5938
SJ4X,-18.4687,-45.292
SJ4Z,-7.7375,-42.3038
SJ62,-22.6467,-52.9472
SJ63,-9.475,-51.227
SJ64,-17.8483,-45.4055
SJ66,-8.772,-46.3253
SJ68,-11.9738,-52.1212
SJ69,-21.4797,-55.0433
SJ6A,1.0913,-56.1895
SJ6B,-3.0297,-48.385
SJ6D,-6.2547,-51.5253
SJ6E,-10.0242,-59.1853
SJ6F,-21.9603,-54.1972
SJ6G,-11.7528,-56.8088
SJ6H,-19.9703,-56.7438
SJ6K,-12.2205,-60.443
SJ6L,-14.1008,-50.8272
SJ6M,-11.1505,-50.9512
SJ6N,-6.3733,-56.2662
SJ6P,-14.4667,-49.382
SJ6Q,-17.1653,-42.8308
SJ6R,-13.7538,-55.7912
SJ6S,-10.4472,-49.1642
SJ6U,-15.2337,-54.7522
SJ6V,-18.8712,-51.5897
SJ6X,-17.0983,-54.9813
SJ6Z,-12.6772,-45.7705
SJAA,-13.3425,-53.9547
SJAC,-1.8405,-47.1845
SJAF,-15.9817,-54.955
SJAH,-5.7738,-46.1647
SJAI,-13.185,-48.7528
SJAK,-11.9172,-55.4345
SJAQ,-16.117,-46.3545
SJAS,-21.6603,-49.1645
SJAU,-8.8378,-49.5578
SJAV,-18.3888,-52.6533
SJAW,-21.7245,-48.3772
SJAZ,-12.7688,-45.0213
SJBA,-21.4872,-53.6172
SJBB,-9.525,-49.8867
SJBC,-8.99,-51.215
SJBF,-14.6178,-44.188
SJBH,-12.8012,-52.5263
SJBK,-5.6792,-54.245
SJBR,-12.2442,-48.97
SJBT,-19.5745,-56.0995
SJBU,-14.6812,-45.9855
SJBW,-29.733,-51.2097
SJBX,-6.0188,-35.2412
SJBY,-3.6545,-45.3453
SJBZ,-18.9592,-51.11
SJCA,-21.5317,-47.047
SJCC,-13.9308,-46.2312
SJCF,-10.108,-48.3263
SJCH,-8.1578,-36.1817
SJCJ,-13.4045,-58.7722
SJCM,-3.9397,-38.3792
SJCN,-17.882,-53.037
SJCP,-17.0678,-50.8455
SJCQ,-11.9355,-40.0497
SJCR,-12.6828,-43.8713
SJCU,-13.6945,-45.8888
SJCW,-1.7122,-58.5108
SJCY,-15.6797,-55.9563
SJCZ,-11.6295,-55.905
SJDB,-15.0558,-51.3638
SJDC,-9.9612,-49.752
SJDE,-22.6442,-54.0975
SJDF,-16.947,-46.1942
SJDG,-22.8875,-49.8913
SJDI,-22.918,-53.0683
SJDJ,-19.095,-53.5038
SJDL,-17.3078,-55.8453
SJDN,-19.4562,-55.7408
SJDS,-3.9172,-38.4892
SJDT,-19.5183,-55.312
SJDU,-29.728,-56.9622
SJDV,-19.612,-56.7308
SJDW,-22.127,-57.2895
SJDX,-19.4122,-55.5495
SJDY,-18.663,-54.0687
SJDZ,-15.8342,-46.5708
SJEA,-12.1163,-48.2253
SJEC,-31.6867,-52.4678
SJEF,-19.747,-56.0422
SJEG,-20.1603,-57.1588
SJEH,-22.1013,-48.2267
SJEJ,3.3683,-61.2197
SJEK,-13.5408,-52.2087
SJEN,-33.1438,-52.9763
SJEQ,-17.863,-55.7078
SJER,-17.3617,-50.3387
SJEV,-6.9892,-39.8442
SJEW,-21.9762,-53.4163
SJEX,-13.0105,-46.1078
SJFA,-12.9167,-45.7225
SJFB,-8.3828,-46.4422
SJFF,-20.2955,-50.4112
SJFG,-15.1217,-54.9405
SJFI,-10.9545,-48.9945
SJFJ,-20.4997,-54.808
SJFK,-12.5912,-49.525
SJFL,-12.5617,-49.8655
SJFM,-23.8358,-54.2313
SJFN,-18.3717,-54.9288
SJFO,-16.1647,-50.1387
SJFP,-20.1278,-57.6513
SJFQ,-22.9488,-48.665
SJFR,-16.5855,-39.2358
SJFT,-10.093,-57.727
SJFU,-6.6942,-35.6303
SJFV,-18.7663,-48.7547
SJFW,-15.8545,-49.2445
SJFX,-12.7983,-46.0958
SJFY,-13.8513,-57.9447
SJGB,-18.9647,-44.272
SJGC,-12.9017,-45.5
SJGD,-12.8033,-45.7237
SJGE,-6.0813,-56.2895
SJGF,-13.7545,-57.9038
SJGH,-28.7108,-55.9895
SJGJ,-20.6088,-57.5542
SJGL,-16.6717,-48.0103
SJGN,-13.668,-56.4817
SJGR,-14.8033,-46.657
SJGU,-5.6845,-48.1155
SJGV,-16.4625,-49.2283
SJGW,-8.3147,-48.977
SJGY,-13.7083,-46.7437
SJGZ,-22.09,-52.675
SJHD,-6.832,-47.8178
SJHE,-12.088,-55.9928
SJHF,-12.5537,-38.3147
SJHG,-10.6337,-51.5672
SJHH,-18.1197,-52.2172
SJHJ,-8.3733,-45.1378
SJHK,-17.1445,-56.5978
SJHN,-23.2808,-54.1862
SJHO,-13.9513,-57.1055
SJHQ,-11.0163,-52.3683
SJHS,-19.3105,-48.343
SJHU,-13.8787,-60.0963
SJHV,-13.1878,-46.2847
SJHW,-17.2955,-43.9588
SJHZ,-17.0058,-56.4595
SJIC,-21.245,-52.7695
SJIJ,-14.8153,-52.9095
SJIL,-18.6108,-48.7197
SJIN,-14.4612,-51.0813
SJIP,-23.655,-54.1753
SJIR,-13.3112,-40.878
SJIS,-22.0822,-54.2012
SJIT,-20.7547,-46.7503
SJIV,-9.3383,-49.8878
SJIY,-14.1413,-46.6842
SJJB,-20.7687,-52.7787
SJJC,-22.5003,-55.3608
SJJD,-21.032,-57.468
SJJF,-8.495,-60.9555
SJJI,-10.2192,-54.7997
SJJJ,-3.172,-52.1917
SJJK,-10.0288,-56.7383
SJJL,-11.7883,-45.9647
SJJM,-10.3283,-54.5812
SJJN,-10.2828,-56.3255
SJJO,-13.1925,-47.1155
SJJQ,-15.7205,-42.407
SJJR,-21.713,-44.2033
SJJT,-20.1133,-52.5455
SJJU,-14.0445,-60.1547
SJJW,-18.548,-50.3812
SJKA,-13.628,-57.9008
SJKB,-13.0875,-58.0258
SJKC,-9.2913,-58.033
SJKE,-5.3097,-44.4812
SJKG,-6.3487,-42.4762
SJKI,0.2088,-51.0128
SJKJ,-13.5613,-59.2662
SJKK,-24.2633,-51.6397
SJKL,4.6188,-60.0717
SJKM,4.808,-60.0222
SJKN,4.7047,-60.2653
SJKO,4.063,-60.165
SJKP,4.5412,-60.463
SJKQ,5.123,-60.5858
SJKS,2.3755,-63.0083
SJKT,4.1717,-60.5437
SJKU,4.8138,-60.4737
SJKV,4.4703,-60.778
SJKW,4.427,-60.8238
SJKX,4.17,-59.7487
SJKZ,4.4497,-60.4392
SJLA,4.6613,-60.292
SJLB,-15.5705,-57.7742
SJLC,2.72,-63.5675
SJLD,-15.7155,-57.7113
SJLE,3.225,-63.1995
SJLF,2.4978,-63.7297
SJLG,-17.2408,-51.4947
SJLH,2.1762,-59.7838
SJLI,-4.2137,-46.975
SJLJ,0.5972,-59.2217
SJLK,3.4428,-60.3525
SJLL,4.4608,-60.1003
SJLM,4.1517,-61.4278
SJLN,4.727,-60.5905
SJLO,5.0842,-60.3788
SJLP,2.98,-60.0953
SJLQ,4.365,-60.0167
SJLS,2.1253,-59.8213
SJLT,3.3855,-60.4078
SJLU,1.7408,-62.2863
SJLV,4.3572,-59.97
SJLW,4.4217,-60.4897
SJLX,4.453,-59.8538
SJLZ,-11.835,-49.7122
SJMA,-19.5403,-53.7205
SJMD,2.7228,-62.9503
SJME,4.5705,-60.903
SJMF,4.1638,-60.2222
SJMH,3.318,-62.9712
SJMI,3.288,-63.843
SJMJ,4.4572,-60.2678
SJMK,4.713,-60.4763
SJML,4.7013,-60.7337
SJMM,4.93,-60.322
SJMN,3.81,-60.0903
SJMO,4.47,-60.8625
SJMP,4.2875,-60.257
SJMQ,4.1703,-60.1378
SJMR,-23.4612,-54.2988
SJMT,4.4903,-60.9905
SJMU,4.9897,-60.4355
SJMV,4.9425,-60.4753
SJMW,4.47,-60.177
SJMX,4.5753,-60.8583
SJMZ,-12.9575,-45.9847
SJNA,-21.3283,-50.193
SJNB,4.5017,-60.8022
SJNC,3.1462,-62.2303
SJNE,1.99,-59.9572
SJNF,4.635,-60.1762
SJNG,2.607,-63.8695
SJNH,-9.4503,-52.1383
SJNI,-20.48,-50.1875
SJNK,-12.0817,-61.6428
SJNL,-13.6203,-57.5808
SJNM,-13.9938,-55.9408
SJNO,-15.033,-39.6645
SJNP,-7.1262,-55.4012
SJNQ,-17.485,-40.1578
SJNU,-13.0378,-51.7145
SJNV,-18.4303,-50.2563
SJNW,-9.6325,-55.2162
SJNX,-18.4078,-52.63
SJNZ,-15.3483,-58.0292
SJOA,-11.9128,-56.1588
SJOD,-9.1903,-71.947
SJOG,-9.8805,-63.0472
SJOH,-17.7155,-45.8175
SJOJ,-4.8708,-47.3903
SJOK,-19.3155,-52.9767
SJOO,-14.1345,-59.8195
SJOP,-15.0842,-56.5522
SJOU,-14.462,-54.0347
SJOW,-20.9838,-50.5258
SJOX,-10.598,-52.5558
SJOY,-25.4012,-49.7995
SJPC,-13.6322,-60.2838
SJPE,-6.7667,-36.4817
SJPO,-9.588,-37.7775
SJPP,-9.9247,-56.008
SJPR,-25.5495,-49.643
SJPT,-18.9738,-48.1
SJPU,-5.0313,-42.7187
SJPV,-10.0863,-36.09
SJPW,-12.8937,-56.3638
SJPX,-15.4153,-54.3722
SJQB,-21.8787,-53.8155
SJQD,-11.4497,-46.4728
SJQF,-13.3555,-57.755
SJQI,-17.3578,-56.7738
SJQJ,-20.5958,-48.3728
SJQK,2.6955,-60.8142
SJQL,-19.3197,-47.553
SJQN,-18.4462,-50.4092
SJQO,-7.9487,-45.0905
SJQQ,-2.8592,-50.9888
SJQS,-11.4637,-54.0512
SJQT,-20.1692,-43.9275
SJQU,-10.7028,-45.3892
SJQV,-7.5697,-60.6888
SJQX,-3.523,-53.3963
SJQZ,-12.4253,-62.143
SJRB,-10.115,-52.5067
SJRC,-14.832,-59.6847
SJRG,-32.0833,-52.1675
SJRH,-15.308,-54.5997
SJRI,-8.4063,-45.4413
SJRJ,-21.502,-53.968
SJRK,-9.2322,-50.9305
SJRO,-20.5305,-50.635
SJRP,-20.1325,-56.3712
SJRR,-17.022,-50.9553
SJRS,-21.3437,-51.4033
SJRT,-13.4342,-56.7313
SJRU,-8.7167,-50.4063
SJRV,-13.3878,-57.6175
SJRW,-19.3412,-52.6897
SJRY,-10.4355,-58.1628
SJSA,-22.7872,-54.5917
SJSB,-20.1055,-57.3412
SJSC,-27.9547,-52.5078
SJSE,-6.318,-55.7942
SJSF,-21.1453,-55.3628
SJSH,-27.3705,-48.6137
SJSJ,-16.3445,-39.6867
SJSK,-12.1458,-61.522
SJSM,-24.2097,-53.0095
SJSN,-14.8372,-49.3645
SJSO,-12.9703,-56.3205
SJSR,-13.9937,-49.7567
SJSS,-12.4987,-55.6962
SJSU,-23.5617,-53.7972
SJSV,-20.248,-46.1913
SJSX,-15.2163,-50.8367
SJTB,-15.465,-55.6225
SJTC,-22.2497,-55.9267
SJTF,-13.0625,-62.26
SJTG,-20.9213,-57.448
SJTH,-16.2487,-47.3733
SJTJ,-14.1878,-57.5195
SJTK,-23.5113,-54.252
SJTL,-22.9803,-51.5422
SJTM,-20.8878,-50.9883
SJTN,-9.1763,-63.6775
SJTO,-13.1753,-45.6992
SJTP,-12.723,-56.5022
SJTQ,-13.698,-59.2583
SJTR,-12.5283,-46.1872
SJTS,-2.0728,-56.4888
SJTU,-13.585,-57.5645
SJTW,-29.8895,-57.1412
SJTZ,-4.3028,-47.5817
SJUA,-15.3738,-46.3312
SJUB,-15.1788,-60.2195
SJUC,-15.372,-48.2063
SJUD,-13.0737,-60.2447
SJUH,-19.2387,-47.4978
SJUI,-6.857,-48.44
SJUJ,-10.4078,-53.5142
SJUL,-22.87,-49.0358
SJUO,-15.2942,-51.2847
SJUQ,-23.1197,-45.8517
SJUR,-13.468,-54.0972
SJUS,-15.0767,-51.1578
SJUU,-14.028,-46.8712
SJUV,-12.9795,-55.1197
SJVA,-12.9692,-57.4012
SJVB,-22.8487,-50.7317
SJVD,-14.2245,-53.4595
SJVF,-16.5897,-57.7275
SJVI,-18.4453,-56.3295
SJVK,-31.08,-51.8955
SJVL,-26.4228,-48.8763
SJVM,-9.892,-56.1295
SJVN,-13.6858,-57.802
SJVO,-15.8992,-52.2453
SJVP,-0.7992,-60.0838
SJVQ,-7.4958,-45.5008
SJVR,-21.4875,-56.4863
SJVS,-23.0792,-51.7792
SJVV,-11.412,-49.3858
SJVW,-11.9472,-45.7253
SJVY,-18.755,-51.4772
SJVZ,-21.4305,-47.9017
SJWA,-19.588,-42.458
SJWB,-22.1647,-50.965
SJWE,-20.0403,-56.31
SJWG,-29.78,-55.6967
SJWI,-21.5008,-53.7553
SJWL,-25.4172,-49.5153
SJWO,-13.6745,-51.1155
SJWP,-12.6195,-45.9237
SJWQ,-21.2167,-50.3058
SJWT,-13.6325,-45.7992
SJWV,-13.378,-50.4245
SJWW,-20.0213,-53.2162
SJWX,-22.5728,-52.5155
SJXA,-20.0745,-44.6542
SJXB,-21.0967,-56.5647
SJXC,-16.183,-39.358
SJXE,-3.1545,-41.868
SJXG,-11.5128,-52.4113
SJXI,-3.09,-39.6622
SJXJ,-21.4542,-54.3908
SJXM,-21.7303,-43.8922
SJXO,-14.2955,-45.5537
SJXS,-16.1045,-39.3638
SJXU,-15.7508,-47.5428
SJXV,-22.9312,-55.0545
SJXX,-22.6762,-55.5437
SJXZ,-16.7342,-39.4297
SJYC,-22.892,-54.6647
SJYD,-11.9647,-61.6867
SJYE,4.6205,-60.2772
SJYF,2.0078,-61.4758
SJYG,2.765,-62.2213
SJYH,-8.7805,-50.9688
SJYI,4.4438,-60.8472
SJYJ,3.1608,-63.7813
SJYK,1.0712,-62.2183
SJYL,2.737,-62.0195
SJYM,3.8372,-60.6033
SJYO,4.6328,-60.5855
SJYP,4.3212,-60.1938
SJYQ,4.3308,-60.2855
SJYR,4.7058,-60.5153
SJYS,3.9908,-60.1817
SJYT,4.72,-60.7697
SJYU,4.6855,-60.8028
SJYW,-10.3192,-50.9495
SJYZ,-13.723,-57.6205
SJZA,-6.8828,-38.6158
SJZB,-10.683,-58.645
SJZC,-8.7788,-35.785
SJZD,-17.86,-56.7063
SJZE,-10.5422,-50.56
SJZF,-20.625,-52.0388
SJZG,-9.5725,-49.7158
SJZH,-10.8872,-55.0008
SJZL,-22.2217,-57.158
SJZM,-18.9383,-55.2017
SJZN,-12.9905,-58.6092
SJZO,-20.9717,-54.0705
SJZP,-9.8383,-55.4658
SJZQ,-29.308,-56.1928
SJZR,-12.1288,-63.0088
SJZS,-7.54,-44.8225
SJZT,-13.2387,-43.7362
SJZW,-23.2867,-48.738
SJZZ,-13.0188,-48.4158
SKAC,-0.6008,-72.3982
SKAG,8.2462,-73.5795
SKAP,4.076,-73.5627
SKBC,9.0455,-73.975
SKBN,10.8878,-72.9003
SKCD,5.072,-76.6767
SKCM,6.3673,-73.9707
SKCN,6.3167,-70.2112
SKCV,9.401,-75.6913
SKEB,7.5958,-74.809
SKGB,3.459,-76.4967
SKHA,3.7238,-75.4653
SKIO,9.2655,-74.6572
SKJC,3.9342,-77.3615
SKLG,-0.182,-74.771
SKLM,11.2325,-72.4893
SKMA,4.7278,-74.2753
SKME,4.2165,-74.635
SKMF,1.3377,-71.9522
SKMG,9.2848,-74.8465
SKMJ,11.39,-72.2392
SKML,7.9718,-75.4327
SKMO,3.7503,-71.4562
SKMP,9.258,-74.4385
SKNA,2.1737,-73.7862
SKNQ,5.7103,-77.2618
SKOC,8.3152,-73.3585
SKOE,4.7922,-71.3563
SKOT,7.0103,-74.7155
SKPA,5.7643,-73.1057
SKPB,12.2217,-71.9842
SKPI,1.8577,-76.086
SKPN,6.21,-74.5907
SKPQ,5.4835,-74.6573
SKPR,6.4603,-74.4105
SKPZ,5.8762,-71.8867
SKSO,5.6773,-72.9703
SKSV,2.1523,-74.7665
SKTB,8.6315,-72.7303
SKTD,5.435,-71.6583
SKTI,4.2448,-74.6498
SKTJ,5.5413,-73.3445
SKTL,9.5095,-75.5858
SKTQ,0.7458,-75.234
SKUA,5.5288,-68.677
SKUL,4.0945,-76.224
SKVG,0.9812,-76.6038
SKVL,5.939,-74.457
SLAG,-19.8225,-63.9625
SLAP,-14.7355,-68.4112
SLBJ,-22.772,-64.3122
SLCC,-16.1922,-69.0963
SLCH,-17.4368,-62.343
SLGM,-10.8888,-65.3817
SLHI,-16.9775,-65.1445
SLRA,-13.2645,-64.6095
SLSB,-14.8578,-66.7387
SLSI,-16.3845,-60.9617
SLSM,-14.9687,-65.6325
SLSR,-14.0745,-66.787
SLTI,-16.3395,-58.4013
SLVG,-18.4825,-64.0995
SMNI,5.9562,-57.0403
SNAB,-7.5863,-40.5353
SNAC,-7.0338,-50.0913
SNAD,-3.3267,-46.7767
SNAE,-8.4078,-37.0883
SNAF,-21.498,-50.1012
SNAG,-18.668,-48.1903
SNAH,-22.642,-43.3737
SNAI,-22.7408,-53.8037
SNAJ,-3.4197,-48.3305
SNAL,-9.7763,-36.6305
SNAM,-20.9113,-44.8945
SNAN,-28.0663,-53.8778
SNAO,-22.5125,-42.0512
SNAP,-15.732,-43.323
SNAR,-16.1838,-40.6672
SNAS,-18.225,-45.1905
SNAU,-5.6187,-45.2655
SNAV,-9.5042,-40.3695
SNAX,-22.64,-50.453
SNBA,-20.5855,-48.5958
SNBC,-5.5025,-45.2158
SNBF,-13.3562,-52.7497
SNBG,-19.4988,-41.042
SNBI,-4.228,-44.8197
SNBJ,-13.0128,-57.4083
SNBL,-16.55,-46.77
SNBM,-21.1262,-42.3945
SNBN,-2.8758,-50.4917
SNBR,-12.0792,-45.0095
SNBS,-7.5253,-46.0533
SNBW,-13.7317,-58.8892
SNBX,-11.0812,-43.1475
SNBZ,-13.4905,-42.2292
SNCA,-20.8925,-45.3355
SNCB,-2.5237,-53.9397
SNCC,-13.5762,-60.8028
SNCE,-21.1062,-45.8047
SNCG,-20.762,-54.4478
SNCI,-1.2362,-47.2053
SNCJ,-2.5467,-54.705
SNCL,-13.3895,-38.91
SNCM,-16.2383,-58.3867
SNCO,-23.517,-55.063
SNCP,-27.6342,-50.3583
SNCQ,-25.7883,-53.5005
SNCS,-7.0517,-40.3583
SNCT,-19.7253,-42.1112
SNCV,-19.538,-49.495
SNCW,-2.3717,-44.3908
SNCX,-19.4875,-40.5795
SNCY,-10.2228,-36.2853
SNCZ,-20.403,-42.9167
SNDA,-15.382,-58.6497
SNDC,-8.0312,-49.9797
SNDD,-23.068,-47.3238
SNDG,-6.4737,-59.792
SNDH,-12.1603,-45.0225
SNDJ,-5.5933,-59.5505
SNDP,-11.4253,-52.2188
SNDQ,-12.9212,-45.5695
SNDR,-5.0808,-42.8737
SNDS,-20.3572,-51.2555
SNDT,-18.2322,-43.6503
SNDU,-20.6388,-45.9987
SNDV,-20.182,-44.87
SNDW,-15.5195,-40.8725
SNDX,-10.0405,-36.3258
SNDZ,-14.6428,-52.4995
SNEA,-30.058,-55.4355
SNEB,-3.0197,-47.3163
SNEC,-16.7125,-39.1425
SNED,-15.6663,-38.9553
SNEE,-28.432,-51.0228
SNEG,-14.6512,-57.888
SNEK,-12.965,-45.9762
SNEL,-22.5612,-54.9638
SNEN,-5.9725,-42.4075
SNEU,-10.5275,-39.0325
SNEW,-19.6625,-50.9508
SNEY,-15.7625,-58.8042
SNEZ,-15.9608,-50.7155
SNFA,-16.717,-46.5225
SNFB,-15.9312,-49.6783
SNFC,-3.8597,-49.6828
SNFE,-21.4317,-45.933
SNFF,-3.8095,-38.617
SNFG,-5.3588,-57.5203
SNFH,-12.2622,-61.177
SNFI,-18.3875,-48.8617
SNFJ,-9.0587,-56.592
SNFL,-22.7192,-42.0528
SNFM,-8.9863,-61.458
SNFN,-20.9375,-47.868
SNFP,-12.2113,-55.8567
SNFQ,-14.3478,-56.9483
SNFR,-7.8472,-60.9725
SNFT,-11.3237,-54.5742
SNFU,-20.0047,-48.9588
SNFV,-15.5675,-51.2108
SNFW,-18.803,-54.852
SNFX,-6.6413,-51.9522
SNFZ,-17.4053,-43.9397
SNGA,-20.6463,-40.4917
SNGD,-6.7822,-43.5822
SNGG,-9.0595,-44.3692
SNGH,-18.8037,-53.7105
SNGI,-14.208,-42.7462
SNGJ,-5.6055,-49.475
SNGK,-19.0462,-48.973
SNGM,-5.56,-50.9653
SNGN,-8.8345,-36.4713
SNGP,-18.5863,-48.8697
SNGQ,-19.688,-45.2697
SNGR,-7.7837,-51.1338
SNGS,-9.5875,-35.7578
SNGT,-11.4417,-42.5188
SNGV,-12.727,-52.3842
SNGW,-14.8267,-40.6508
SNGX,-21.3267,-46.7303
SNGY,-1.2588,-47.9533
SNHD,-19.078,-48.1295
SNHE,-11.9775,-49.908
SNHG,-12.3413,-49.6212
SNHJ,-21.0953,-49.9153
SNHK,-21.2905,-55.8228
SNHP,-21.5612,-52.975
SNHR,-16.54,-47.8375
SNHS,-8.0613,-38.3287
SNHU,-4.5692,-47.4712
SNHW,-4.3222,-46.2283
SNHX,-19.4158,-56.1933
SNIB,-12.4997,-40.2703
SNIC,-11.34,-41.847
SNIE,-14.0122,-42.4938
SNIF,-20.988,-42.8878
SNIG,-6.3478,-39.2987
SNIH,-19.5717,-56.2447
SNIJ,-21.283,-50.4117
SNIO,-11.1253,-38.487
SNIP,-15.2445,-40.2772
SNIR,-5.7453,-43.6037
SNIS,-5.197,-43.5978
SNIT,-12.1683,-43.2225
SNIU,-14.1733,-39.6842
SNIV,-18.6463,-49.8825
SNIX,-13.5533,-59.1003
SNIY,-14.5455,-54.7863
SNIZ,-12.8825,-60.1195
SNJB,-11.163,-40.5533
SNJC,-3.6947,-39.4087
SNJD,-18.4317,-52.6562
SNJE,-5.0453,-44.047
SNJF,-12.6475,-43.5187
SNJH,-13.7683,-46.1472
SNJI,-17.187,-44.6495
SNJJ,-20.7092,-55.373
SNJL,-12.125,-45.7722
SNJM,-20.2597,-42.1838
SNJN,-15.4747,-44.3863
SNJO,-7.0917,-34.842
SNJP,-17.7875,-46.1203
SNJQ,-16.4413,-41.0372
SNJR,-21.0855,-44.2253
SNJV,-16.0045,-43.7497
SNKB,-7.1783,-35.9903
SNKC,-14.1728,-44.5467
SNKD,-19.0203,-43.4338
SNKE,-18.582,-45.3213
SNKF,-20.7387,-43.798
SNKH,-8.117,-57.1172
SNKI,-20.8353,-41.1863
SNKJ,-8.3338,-51.447
SNKK,-6.4392,-37.078
SNKN,-6.2808,-36.5403
SNKO,-22.8395,-55.2633
SNKP,-22.3838,-52.108
SNKQ,-21.0825,-57.6562
SNKS,-10.9892,-44.5153
SNKU,-9.903,-39.0328
SNKV,1.0428,-50.5167
SNKY,-3.6645,-48.8345
SNKZ,-15.4672,-59.9458
SNLA,-6.5647,-49.725
SNLC,-15.8263,-46.4655
SNLD,-19.87,-50.6528
SNLE,-20.1997,-57.1012
SNLF,-10.0817,-51.8887
SNLG,-19.3987,-43.7463
SNLI,-19.1572,-45.4958
SNLJ,-18.605,-56.215
SNLK,-22.85,-42.5558
SNLL,-16.4492,-49.0122
SNLN,-19.3545,-40.0688
SNLO,-22.0917,-45.0453
SNLQ,-14.0658,-50.4158
SNLV,-26.2512,-51.0125
SNLW,-16.8695,-50.9662
SNLY,-20.0655,-45.5563
SNLZ,-9.432,-49.5912
SNMA,-1.9967,-54.0713
SNMB,-19.4188,-56.6663
SNMC,-13.025,-42.6722
SNMD,-6.8362,-56.845
SNME,-12.4897,-38.0237
SNMF,-21.3505,-46.2505
SNMH,-15.848,-48.9803
SNMI,-9.83,-39.8867
SNMJ,-13.3862,-40.4662
SNMK,-15.093,-43.9792
SNML,-9.5442,-35.8247
SNMM,-12.2838,-40.0913
SNMN,-17.2338,-42.5838
SNMR,-14.1172,-38.9838
SNMS,1.5605,-50.7708
SNMU,-18.0495,-39.8633
